Date,Open,High,Low,Close,Adj Close,Volume
2018-05-10,3169.050048828125,3176.137939453125,3155.532958984375,3174.4130859375,3174.4130859375,133000
2018-05-11,3179.797119140625,3180.756103515625,3162.2119140625,3163.262939453125,3163.262939453125,130700
2018-05-14,3167.0419921875,3183.81591796875,3163.47607421875,3174.031982421875,3174.031982421875,129300
2018-05-15,3180.425048828125,3192.806884765625,3164.51806640625,3192.117919921875,3192.117919921875,124500
2018-05-16,3180.22607421875,3191.947998046875,3166.81103515625,3169.56494140625,3169.56494140625,130500
2018-05-17,3170.006103515625,3172.76611328125,3148.62109375,3154.282958984375,3154.282958984375,114000
2018-05-18,3151.08203125,3193.452880859375,3144.77587890625,3193.302978515625,3193.302978515625,136500
2018-05-21,3206.176025390625,3219.739990234375,3203.3359375,3213.840087890625,3213.840087890625,164500
2018-05-22,3211.2470703125,3214.589111328125,3192.22802734375,3214.35009765625,3214.35009765625,144300
2018-05-23,3205.43701171875,3205.43701171875,3168.964111328125,3168.964111328125,3168.964111328125,157800
2018-05-24,3167.93896484375,3173.531005859375,3152.069091796875,3154.65087890625,3154.65087890625,124100
2018-05-25,3148.409912109375,3156.72607421875,3131.068115234375,3141.302978515625,3141.302978515625,128600
2018-05-28,3136.80908203125,3149.6650390625,3115.958984375,3135.08203125,3135.08203125,128800
2018-05-29,3129.62109375,3143.2080078125,3112.153076171875,3120.4609375,3120.4609375,135700
2018-05-30,3081.14208984375,3085.39697265625,3041.0,3041.443115234375,3041.443115234375,155100
2018-05-31,3061.8291015625,3098.075927734375,3054.26904296875,3095.47412109375,3095.47412109375,140500
2018-06-01,3084.75390625,3102.087890625,3059.785888671875,3075.136962890625,3075.136962890625,129900
2018-06-04,3083.427001953125,3098.402099609375,3076.993896484375,3091.19091796875,3091.19091796875,114600
2018-06-05,3088.008056640625,3114.76904296875,3080.0458984375,3114.2060546875,3114.2060546875,118700
2018-06-06,3109.175048828125,3117.52490234375,3103.532958984375,3115.179931640625,3115.179931640625,120200
2018-06-07,3121.18408203125,3128.715087890625,3105.577880859375,3109.4990234375,3109.4990234375,127800
2018-06-08,3100.60400390625,3100.68505859375,3053.2880859375,3067.14794921875,3067.14794921875,134700
2018-06-11,3057.339111328125,3063.610107421875,3037.9140625,3052.782958984375,3052.782958984375,108600
2018-06-12,3053.028076171875,3081.447021484375,3034.10107421875,3079.802001953125,3079.802001953125,113300
2018-06-13,3071.464111328125,3071.464111328125,3044.1201171875,3049.797119140625,3049.797119140625,119600
2018-06-14,3038.070068359375,3066.047119140625,3032.406005859375,3044.159912109375,3044.159912109375,115500
2018-06-15,3037.451904296875,3048.797119140625,3008.73193359375,3021.90087890625,3021.90087890625,144500
2018-06-19,2982.64990234375,2984.970947265625,2871.35498046875,2907.822021484375,2907.822021484375,230600
2018-06-20,2889.98388671875,2925.56103515625,2872.1630859375,2915.73095703125,2915.73095703125,144300
2018-06-21,2912.0029296875,2940.5859375,2872.618896484375,2875.81005859375,2875.81005859375,154400
2018-06-22,2855.5849609375,2891.968994140625,2837.14404296875,2889.760009765625,2889.760009765625,126100
2018-06-25,2903.449951171875,2908.6240234375,2857.87109375,2859.3359375,2859.3359375,121900
2018-06-26,2829.9951171875,2850.239990234375,2803.784912109375,2844.508056640625,2844.508056640625,125900
2018-06-27,2842.39599609375,2854.258056640625,2798.800048828125,2813.177978515625,2813.177978515625,129400
2018-06-28,2799.904052734375,2825.987060546875,2782.446044921875,2786.89697265625,2786.89697265625,118400
2018-06-29,2789.81103515625,2848.3720703125,2782.381103515625,2847.41796875,2847.41796875,125700
2018-07-02,2841.580078125,2845.679931640625,2756.81494140625,2775.556884765625,2775.556884765625,137000
2018-07-03,2774.570068359375,2786.887939453125,2722.448974609375,2786.887939453125,2786.887939453125,142500
2018-07-04,2776.632080078125,2793.178955078125,2754.155029296875,2759.1259765625,2759.1259765625,123300
2018-07-05,2755.339111328125,2777.52294921875,2727.93994140625,2733.882080078125,2733.882080078125,129200
2018-07-06,2731.35302734375,2768.8740234375,2691.02099609375,2747.22900390625,2747.22900390625,136300
2018-07-09,2752.447021484375,2815.7900390625,2752.447021484375,2815.110107421875,2815.110107421875,121500
2018-07-10,2819.7119140625,2828.492919921875,2800.625,2827.625,2827.625,117100
2018-07-11,2780.7041015625,2794.360107421875,2752.43505859375,2777.77099609375,2777.77099609375,126800
2018-07-12,2771.041015625,2844.193115234375,2771.041015625,2837.658935546875,2837.658935546875,147000
2018-07-13,2831.427978515625,2835.462890625,2818.847900390625,2831.18408203125,2831.18408203125,117700
2018-07-16,2827.08203125,2837.509033203125,2804.492919921875,2814.0419921875,2814.0419921875,107800
2018-07-17,2806.885009765625,2806.9189453125,2774.761962890625,2798.1259765625,2798.1259765625,105400
2018-07-18,2801.777099609375,2818.39501953125,2786.0400390625,2787.257080078125,2787.257080078125,121000
2018-07-19,2791.01611328125,2805.010986328125,2764.486083984375,2772.544921875,2772.544921875,114500
2018-07-20,2769.75390625,2837.862060546875,2753.840087890625,2829.27099609375,2829.27099609375,145900
2018-07-23,2815.200927734375,2863.571044921875,2809.615966796875,2859.5419921875,2859.5419921875,173400
2018-07-24,2862.26708984375,2911.465087890625,2862.26708984375,2905.56201171875,2905.56201171875,229600
2018-07-25,2911.452880859375,2912.31298828125,2894.0390625,2903.64697265625,2903.64697265625,167800
2018-07-26,2905.7939453125,2915.297119140625,2875.700927734375,2882.22509765625,2882.22509765625,168400
2018-07-27,2879.68994140625,2889.694091796875,2864.110107421875,2873.593994140625,2873.593994140625,146400
2018-07-30,2871.93994140625,2896.010986328125,2850.2958984375,2869.050048828125,2869.050048828125,151700
2018-07-31,2866.89892578125,2884.679931640625,2854.320068359375,2876.40087890625,2876.40087890625,118900
2018-08-01,2882.506103515625,2897.39990234375,2823.928955078125,2824.533935546875,2824.533935546875,149500
2018-08-02,2815.343994140625,2815.343994140625,2726.48291015625,2768.02392578125,2768.02392578125,174200
2018-08-03,2763.39599609375,2777.656982421875,2740.431884765625,2740.443115234375,2740.443115234375,127000
2018-08-06,2736.52587890625,2760.47412109375,2692.322021484375,2705.156982421875,2705.156982421875,129800
2018-08-07,2711.736083984375,2779.3740234375,2696.0390625,2779.3740234375,2779.3740234375,149600
2018-08-08,2771.12890625,2779.912109375,2741.06689453125,2744.070068359375,2744.070068359375,147700
2018-08-09,2729.5791015625,2801.658935546875,2726.215087890625,2794.382080078125,2794.382080078125,151700
2018-08-10,2791.402099609375,2806.114990234375,2777.506103515625,2795.31005859375,2795.31005859375,121500
2018-08-13,2769.01708984375,2789.798095703125,2742.56005859375,2785.8720703125,2785.8720703125,127500
2018-08-14,2780.736083984375,2789.444091796875,2766.569091796875,2780.965087890625,2780.965087890625,109600
2018-08-15,2777.2490234375,2777.702880859375,2721.239990234375,2723.258056640625,2723.258056640625,116200
2018-08-16,2691.426025390625,2732.948974609375,2672.740966796875,2705.19189453125,2705.19189453125,120300
2018-08-17,2723.886962890625,2730.3330078125,2665.592041015625,2668.966064453125,2668.966064453125,112400
2018-08-20,2673.06591796875,2698.466064453125,2653.112060546875,2698.466064453125,2698.466064453125,110800
2018-08-21,2700.342041015625,2739.173095703125,2696.2919921875,2733.825927734375,2733.825927734375,113600
2018-08-22,2731.9580078125,2731.9580078125,2709.06201171875,2714.60791015625,2714.60791015625,93700
2018-08-23,2714.866943359375,2736.010009765625,2700.803955078125,2724.6240234375,2724.6240234375,98400
2018-08-24,2717.0810546875,2748.823974609375,2705.323974609375,2729.430908203125,2729.430908203125,100500
2018-08-27,2736.319091796875,2780.89892578125,2736.319091796875,2780.89892578125,2780.89892578125,132800
2018-08-28,2782.29296875,2791.389892578125,2769.40087890625,2777.98095703125,2777.98095703125,118700
2018-08-29,2774.864990234375,2778.5390625,2762.35009765625,2769.294921875,2769.294921875,100200
2018-08-30,2769.33203125,2780.527099609375,2736.345947265625,2737.737060546875,2737.737060546875,106100
2018-08-31,2730.113037109375,2744.631103515625,2710.537109375,2725.25,2725.25,109800
2018-09-03,2716.404052734375,2722.85205078125,2692.364013671875,2720.73388671875,2720.73388671875,102200
2018-09-04,2720.64794921875,2756.60693359375,2712.3759765625,2750.580078125,2750.580078125,109000
2018-09-05,2741.3798828125,2745.467041015625,2704.3369140625,2704.3369140625,2704.3369140625,105000
2018-09-06,2697.577880859375,2719.406005859375,2683.7451171875,2691.593017578125,2691.593017578125,99000
2018-09-07,2696.677978515625,2728.5458984375,2683.718994140625,2702.301025390625,2702.301025390625,107500
2018-09-10,2698.010986328125,2703.428955078125,2667.31689453125,2669.485107421875,2669.485107421875,103600
2018-09-11,2668.487060546875,2680.572998046875,2652.7041015625,2664.800048828125,2664.800048828125,99900
2018-09-12,2659.743896484375,2672.073974609375,2647.169921875,2656.110107421875,2656.110107421875,90000
2018-09-13,2679.2080078125,2689.06201171875,2653.18896484375,2686.577880859375,2686.577880859375,107300
2018-09-14,2688.779052734375,2694.919921875,2675.2900390625,2681.64306640625,2681.64306640625,100000
2018-09-17,2671.291015625,2671.291015625,2647.9150390625,2651.7890625,2651.7890625,88200
2018-09-18,2644.2958984375,2700.193115234375,2644.2958984375,2699.949951171875,2699.949951171875,115800
2018-09-19,2694.799072265625,2746.080078125,2690.993896484375,2730.85009765625,2730.85009765625,141600
2018-09-20,2732.169921875,2743.965087890625,2724.083984375,2729.243896484375,2729.243896484375,111400
2018-09-21,2733.8740234375,2797.485107421875,2722.031982421875,2797.485107421875,2797.485107421875,158000
2018-09-25,2775.06591796875,2790.031982421875,2771.159912109375,2781.138916015625,2781.138916015625,112000
2018-09-26,2785.31689453125,2827.341064453125,2783.342041015625,2806.81298828125,2806.81298828125,139600
2018-09-27,2805.79296875,2810.506103515625,2786.322021484375,2791.77490234375,2791.77490234375,124000
2018-09-28,2794.263916015625,2821.7548828125,2791.8359375,2821.35009765625,2821.35009765625,134300
2018-10-08,2768.2080078125,2771.93798828125,2710.177978515625,2716.510009765625,2716.510009765625,149500
2018-10-09,2713.73193359375,2734.31396484375,2711.197021484375,2721.012939453125,2721.012939453125,116800
2018-10-10,2723.72412109375,2743.548095703125,2703.06298828125,2725.8369140625,2725.8369140625,113500
2018-10-11,2643.073974609375,2661.285888671875,2560.31591796875,2583.4580078125,2583.4580078125,197200
2018-10-12,2574.0419921875,2615.9169921875,2536.6650390625,2606.9130859375,2606.9130859375,170100
2018-10-15,2605.912109375,2611.968994140625,2564.738037109375,2568.097900390625,2568.097900390625,118600
2018-10-16,2567.763916015625,2597.715087890625,2536.44091796875,2546.330078125,2546.330078125,119400
2018-10-17,2574.31298828125,2582.549072265625,2517.572998046875,2561.614013671875,2561.614013671875,130000
2018-10-18,2544.910888671875,2544.910888671875,2485.618896484375,2486.4189453125,2486.4189453125,125400
2018-10-19,2460.0810546875,2553.386962890625,2449.197021484375,2550.465087890625,2550.465087890625,147300
2018-10-22,2565.64404296875,2675.406005859375,2565.64404296875,2654.8759765625,2654.8759765625,211900
2018-10-23,2652.64794921875,2659.81201171875,2583.260986328125,2594.825927734375,2594.825927734375,178300
2018-10-24,2579.971923828125,2640.402099609375,2577.77294921875,2603.294921875,2603.294921875,160100
2018-10-25,2540.93505859375,2606.10107421875,2531.534912109375,2603.800048828125,2603.800048828125,162000
2018-10-26,2610.89794921875,2626.115966796875,2580.844970703125,2598.846923828125,2598.846923828125,158900
2018-10-29,2593.591064453125,2595.537109375,2529.18798828125,2542.10302734375,2542.10302734375,134200
2018-10-30,2538.573974609375,2586.9189453125,2521.783935546875,2568.048095703125,2568.048095703125,166700
2018-10-31,2573.014892578125,2612.922119140625,2567.027099609375,2602.782958984375,2602.782958984375,180600
2018-11-01,2617.032958984375,2636.799072265625,2603.65087890625,2606.237060546875,2606.237060546875,200900
2018-11-02,2649.2509765625,2676.47607421875,2628.8701171875,2676.47607421875,2676.47607421875,225000
2018-11-05,2665.427001953125,2673.18798828125,2639.27099609375,2665.430908203125,2665.430908203125,193800
2018-11-06,2660.718994140625,2660.863037109375,2635.321044921875,2659.35595703125,2659.35595703125,163700
2018-11-07,2659.844970703125,2675.677001953125,2639.24609375,2641.342041015625,2641.342041015625,173200
2018-11-08,2660.0869140625,2662.368896484375,2632.301025390625,2635.632080078125,2635.632080078125,159600
2018-11-09,2621.238037109375,2621.238037109375,2598.160888671875,2598.8720703125,2598.8720703125,152400
2018-11-12,2593.199951171875,2631.169921875,2590.2109375,2630.52001953125,2630.52001953125,175000
2018-11-13,2600.5,2666.485107421875,2597.347900390625,2654.8798828125,2654.8798828125,249300
2018-11-14,2648.30908203125,2658.306884765625,2627.95703125,2632.242919921875,2632.242919921875,238400
2018-11-15,2632.137939453125,2668.169921875,2631.887939453125,2668.169921875,2668.169921875,207800
2018-11-16,2669.780029296875,2695.569091796875,2657.033935546875,2679.110107421875,2679.110107421875,242200
2018-11-19,2681.89892578125,2703.511962890625,2674.177978515625,2703.511962890625,2703.511962890625,231700
2018-11-20,2684.287109375,2690.830078125,2643.35888671875,2645.85498046875,2645.85498046875,215900
2018-11-21,2619.821044921875,2653.7958984375,2617.77587890625,2651.5048828125,2651.5048828125,182600
2018-11-22,2655.89599609375,2658.0009765625,2634.48291015625,2645.43408203125,2645.43408203125,149300
2018-11-23,2640.6669921875,2642.035888671875,2577.35107421875,2579.48291015625,2579.48291015625,191500
2018-11-26,2580.842041015625,2594.9970703125,2568.034912109375,2575.81005859375,2575.81005859375,134300
2018-11-27,2585.825927734375,2592.534912109375,2566.166015625,2574.678955078125,2574.678955078125,123700
2018-11-28,2575.4541015625,2601.962890625,2561.56201171875,2601.737060546875,2601.737060546875,146000
2018-11-29,2613.781005859375,2617.548095703125,2567.443115234375,2567.443115234375,2567.443115234375,157200
2018-11-30,2564.56396484375,2590.2099609375,2555.322021484375,2588.18798828125,2588.18798828125,139300
2018-12-03,2647.132080078125,2665.298095703125,2629.18408203125,2654.798095703125,2654.798095703125,207500
2018-12-04,2651.56103515625,2666.077880859375,2644.89599609375,2665.9580078125,2665.9580078125,167900
2018-12-05,2629.8330078125,2660.388916015625,2625.9130859375,2649.804931640625,2649.804931640625,154500
2018-12-06,2629.820068359375,2633.677978515625,2603.132080078125,2605.180908203125,2605.180908203125,141700
2018-12-07,2609.341064453125,2614.58203125,2599.278076171875,2605.887939453125,2605.887939453125,109100
2018-12-10,2589.194091796875,2599.761962890625,2576.241943359375,2584.58203125,2584.58203125,113200
2018-12-11,2587.014892578125,2596.14599609375,2583.196044921875,2594.087890625,2594.087890625,101300
2018-12-12,2608.114013671875,2610.009033203125,2595.074951171875,2602.153076171875,2602.153076171875,103500
2018-12-13,2607.14404296875,2645.8369140625,2599.458984375,2634.049072265625,2634.049072265625,150700
2018-12-14,2627.282958984375,2629.1640625,2593.740966796875,2593.740966796875,2593.740966796875,145900
2018-12-17,2587.262939453125,2598.967041015625,2573.866943359375,2597.97412109375,2597.97412109375,117400
2018-12-18,2583.634033203125,2599.14794921875,2563.572998046875,2576.64990234375,2576.64990234375,117000
2018-12-19,2578.675048828125,2579.8740234375,2547.077880859375,2549.56298828125,2549.56298828125,107700
2018-12-20,2544.5048828125,2554.85888671875,2516.01904296875,2536.26806640625,2536.26806640625,120600
